Repeater ID,Callsign,City,State,Country,Frequency,Color Code,Offset,Assigned,TimeSlot,Trustee,MapInfo,Map,IPSC
312505,N1PA,Boston,Massachusetts,United States,14649000,1,1500,Peer,TS1 TS2,N1PA,,0,EWARN
312506,KA1OAN,Northampton,Massachusetts,United States,44952500,1,5000,Peer,TS1 TS2,KA1QFE,cBridge Partner of DMRMARCbrbrTime Slot 1  Group Call 759  SKYWARNbrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 1  World Wide Sat NetbrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 3172  NortheastbrTime Slot 1  Group Call 8801  NETAC1brTime Slot 1  Group Call 113  UA113brTime Slot 1  Group Call 123  UA123brTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 311  TAC311brTime Slot 2  Group Call 3181  New England WidebrTime Slot 2  Group Call 8  Region NorthbrTime Slot 2  Group Call 3125  MA StatewidebrTime Slot 2  Group Call 3109  CT StatewidebrTime Slot 2  Group Call 8802  NETAC2brTime Slot 2  Group Call 9  Local Sitebrbr  PTT ActivatedbrbrYou Must Have ARS Disabled Within Your Radio,1,NEDECN
312507,W1DSR,Boston,Massachusetts,United States,44707500,1,5000,Peer,TS1 TS2,W1NGS,,0,MITNET
312508,N1IW,Chelmsford,Massachusetts,United States,14518000,2,0600,Peer,TS1 TS2,K1SUB,cBridge Partner of DMRMARCbrbrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 1  World Wide Sat NetbrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 3172  NortheastbrTime Slot 1  Group Call 8801  NETAC1brTime Slot 1  Group Call 113  UA113brTime Slot 1  Group Call 123  UA123brTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 311  TAC311brTime Slot 1  Group Call 759  SKYWARN911brbrTime Slot 2  Group Call 3181  New England WidebrTime Slot 2  Group Call 8  Region NorthbrTime Slot 2  Group Call 3125  MA StatewidebrTime Slot 2  Group Call 3133  NH StatewidebrTime Slot 2  Group Call 8802  NETAC2brTime Slot 2  Group Call 9  Local Sitebrbr  PTT ActivatedbrbrYou Must Have ARS Disabled Within Your RadiobrbrbrContact Peter K1SUBbrbrEmail k1subarrlnetbrbrWebsite httpnedecnorg,1,NEDECN
312509,NO1A,Acton,Massachusetts,United States,14642000,1,1500,Master,TS1 TS2,NO1A,NO1A 442350 5 MHz Color Code 1brbrTime slot 1 Group call 3  DMR NA PTTbrTime slot 1 Group call 3172  DMR NORTHEAST FULLbrTime slot 1 Group call 123  UA123 English WW FULLbrTime slot 1 Group call 310  TAC310 NA FULLbrTime slot 1 Group Call 1776  MIT FULLbrbrTime slot 1 Group Call 3133  OH Statewide PTTbrTime slot 1 Group Call 9998  PARROTPTTbrbrTime Slot 2 Group call 9  Local single sitebrTime slot 2 Group call 39276  EWARNbrTime slot 2 Group Call 8901  CT StatewidebrbrYou Must Have ARS Disabled Within Your RadiobrbrContact Name Mark NO1AbrEmail markno1ayahoocom,1,EWARN
312510,W1MLL,Eastham,Massachusetts,United States,14536000,10,0600,Peer,TS1 TS2,W1MLL,Time Slot 1  Group Call 759  SKYWARNbrTime Slot 1  Group Call 1  World Wide Sat NetbrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 3172  NortheastbrTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 311  TAC311brTime Slot 1  Group Call 113  UA English 1brTime Slot 1  Group Call 123  UA English 2brTime Slot 1  Group Call 8801  NETAC 1brTime Slot 1  Group Call 9998  ParrotbrTime Slot 2  Group Call 3181 New EnglandbrTime Slot 2  Group Call 8  Region NorthbrTime Slot 2  Group Call 3125  MA StatewidebrTime Slot 2  Group Call 8804  Cape NetbrTime Slot 2  Group Call 9  Local SitebrTime Slot 2  Group Call 8802  NETAC 2brbr  PTT ActivatedbrbrYou Must Have ARS Disabled Within Your RadiobrbrContact Bill NE1BbrEmail ne1barrlnetbrWebsite httpnedecnorg,1,NEDECN
312512,W1JFR,Walpole,Massachusetts,United States,14538000,12,0600,Peer,TS1 TS2,W1JFR,Awaiting Frequency Coordination since 814brbrcBridge Partner of DMRMARCbrbrTime Slot 1  Group Call 759  SKYWARNbrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 1  World Wide Sat NetbrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 3172  NortheastbrTime Slot 1  Group Call 8801  NETAC1brTime Slot 1  Group Call 113  UA113brTime Slot 1  Group Call 123  UA123brTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 311  TAC311brTime Slot 2  Group Call 3181  New England WidebrTime Slot 2  Group Call 8  Region NorthbrTime Slot 2  Group Call 3125  MA StatewidebrTime Slot 2  Group Call 8802  NETAC2brTime Slot 2  Group Call 9  Local Sitebrbr  PTT ActivatedbrbrYou Must Have ARS Disabled Within Your Radiobr,1,NEDECN
312513,K1XML,Marblehead,Massachusetts,United States,14537000,0,0600,Peer,TS1 TS2,K1XML,cBridge Partner of DMRMARCbrbrTime Slot 1  Group Call 759  SKYWARNbrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 1  World Wide Sat NetbrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 3172  NortheastbrTime Slot 1  Group Call 8801  NETAC1brTime Slot 1  Group Call 113  UA113brTime Slot 1  Group Call 123  UA123brTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 311  TAC311brTime Slot 2  Group Call 3181  New England WidebrTime Slot 2  Group Call 8  Region NorthbrTime Slot 2  Group Call 3125  MA StatewidebrTime Slot 2  Group Call 8802  NETAC2brTime Slot 2  Group Call 9  Local Sitebrbr  PTT ActivatedbrbrYou Must Have ARS Disabled Within Your RadiobrbrContact Alexander K1XMLbrbrEmail k1xmlk1xmlnetbrWebsite httpnedecnorg,1,NEDECN
312514,K1GAS,Hingham,Massachusetts,United States,14643000,1,1500,Peer,TS1 TS2,K1GAS,cBridge Partner of DMRMARCbrbrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 1  World Wide Sat NetbrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 3172  NortheastbrTime Slot 1  Group Call 8801  NETAC1brTime Slot 1  Group Call 113  UA113brTime Slot 1  Group Call 123  UA123brTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 311  TAC311brTime Slot 1  Group Call 759  SKYWARN911brbrTime Slot 2  Group Call 3181  New England WidebrTime Slot 2  Group Call 8  Region NorthbrTime Slot 2  Group Call 3125  MA StatewidebrTime Slot 2  Group Call 8804  CapeNet brTime Slot 2  Group Call 8802  NETAC2brTime Slot 2  Group Call 9  Local Sitebrbr  PTT ActivatedbrbrYou Must Have ARS Disabled Within Your RadiobrbrYou Must Have ARS Disabled Within Your RadiobrbrContact Glenn K1GASbrbrEmail brWebsite httpnedecnorg,1,NEDECN
312515,K1XML,Marblehead,Massachusetts,United States,44587500,1,5000,Peer,TS1 TS2,K1XML,,0,NEDECN
312516,W1DSR,Medford,Massachusetts,United States,14694000,1,0600,Master,TS1 TS2,W1NGS,,0,MITNET
312517,KB1AEV,Granville,Massachusetts,United States,44275000,1,5000,None,TS1 TS2,KB1AEV,,0,HYTTRBO
312518,KE1V,Reading,Massachusetts,United States,14647000,10,1500,Peer,TS1 TS2,KE1V,cBridge Partner of DMRMARCbrbrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 1  World Wide Sat NetbrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 3172  NortheastbrTime Slot 1  Group Call 3133  NH StatewidebrTime Slot 1  Group Call 8801  NETAC1brTime Slot 1  Group Call 113  UA113brTime Slot 1  Group Call 123  UA123brTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 311  TAC311brTime Slot 1  Group Call 759  SKYWARN911brbrTime Slot 2  Group Call 3181  New England WidebrTime Slot 2  Group Call 8  Region NorthbrTime Slot 2  Group Call 3125  MA StatewidebrTime Slot 2  Group Call 8802  NETAC2brTime Slot 2  Group Call 9  Local Sitebrbr  PTT ActivatedbrbrYou Must Have ARS Disabled Within Your RadiobrContact Erik KE1V brEmail ejkramergmailcombrWebsite httpnedecnorg,1,NEDECN
312519,AE1C,Southboro ,Massachusetts,United States,44837500,1,5000,Peer,TS1 TS2,AE1C,AE1C 448375 5 MHz Color Code 1brbrcBridge Partner of DMRMARCbrbrTime Slot 1  Group Call 759  SKYWARNbrTime Slot 1  Group Call 1  World Wide Sat NetbrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 3172  NortheastbrTime Slot 1  Group Call 8801  NETAC1brTime Slot 1  Group Call 8804  CapeNetbrTime Slot 1  Group Call 3109  CT StatewidebrTime Slot 1  Group Call 3133  NH StatewidebrTime Slot 1  Group Call 113  UA113brTime Slot 1  Group Call 123  UA123brTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 311  TAC311brTime Slot 1  Group Call 9998  ParrotbrTime Slot 2  Group Call 3181  New England WidebrTime Slot 2  Group Call 8  Region NorthbrTime Slot 2  Group Call 3125  MA StatewidebrTime Slot 2  Group Call 8802  NETAC2brTime Slot 2  Group Call 9  Local Sitebrbr  PTT ActivatedbrbrYou Must Have ARS Disabled Within Your RadiobrbrContact Jim PodsiadlobrEmail ae1ccomcastnetbrWebsite httpnedecnorg,0,NEDECN
312521,NO1A,Acton,Massachusetts,United States,44235000,1,5000,Master,TS1 TS2,NO1A,,0,None
312522,W1BOS,Boston,Massachusetts,United States,44917500,1,5000,Peer,TS1 TS2,N1QD,cBridge Partner of DMRMARCbrbrTime Slot 1  Group Call 759  SKYWARNbrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 1  World Wide Sat NetbrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 3172  NortheastbrTime Slot 1  Group Call 8801  NETAC1brTime Slot 1  Group Call 113  UA113brTime Slot 1  Group Call 123  UA123brTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 311  TAC311brTime Slot 2  Group Call 3181  New England WidebrTime Slot 2  Group Call 8  Region NorthbrTime Slot 2  Group Call 3125  MA StatewidebrTime Slot 2  Group Call 3133  NH StatewidebrTime Slot 2  Group Call 8802  NETAC2brTime Slot 2  Group Call 9  Local Sitebrbr  PTT ActivatedbrbrYou Must Have ARS Disabled Within Your Radiobr brbrContact Name Joe N1QDbrEmail n1qdn1qdorgbrWebsite httpnedecnorg,1,NEDECN
312523,NN1PA,Brookline,Massachusetts,United States,14649000,1,1500,None,TS1 TS2,N1PA,,0,EWARN
312524,KC1ACI,N Oxford,Massachusetts,United States,44727500,1,5000,Peer,TS1 TS2,W1MSG,,0,BrandMeister
312525,N1ATP,Pittsfield,Massachusetts,United States,44993750,1,5000,Peer,TS1 TS2,N1ATP,,0,DCI
312526,KB1VKI,Boston,Massachusetts,United States,44205000,2,5000,Peer,TS1 TS2,KB1VKI,TS 1brbrNorth America World Wide  Metro Local  Tac 310  Tac 311brbrTS 2brbrTG 9  TG 14 Latin America,1,BronxTRBO
312527,K1RK,Bourne,Massachusetts,United States,14520000,10,0600,Peer,TS1 TS2,WA1GPO,Time Slot 1  Group Call 759  SKYWARNbrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 1  World Wide Sat NetbrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 3172  NortheastbrTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 311  TAC311brTime Slot 1  Group Call 113  UA English 1brTime Slot 1  Group Call 123  UA English 2brTime Slot 1  Group Call 8801  NETAC 1brTime Slot 2  Group Call 3181 New EnglandbrTime Slot 2  Group Call 8  Region NorthbrTime Slot 2  Group Call 3125  MA StatewidebrTime Slot 2  Group Call 8804  Cape NetbrTime Slot 2  Group Call 9  Local SitebrTime Slot 2  Group Call 8802  NETAC 2brbr  PTT ActivatedbrbrYou Must Have ARS Disabled Within Your RadiobrbrContact brEmail brWebsite httpnedecnorg,1,NEDECN
312528,NN1PA,Beverly,Massachusetts,United States,14645000,1,1500,Master,TS1 TS2,N1PA,,0,EWARN
312529,KB1IHU,Dukes Co,Massachusetts,United States,14518000,10,0600,Peer,TS1 TS2,KB1IHU,Time Slot 1  Group Call 759  SKYWARNbrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 1  World Wide Sat NetbrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 3172  NortheastbrTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 311  TAC311brTime Slot 1  Group Call 113  UA English 1brTime Slot 1  Group Call 123  UA English 2brTime Slot 1  Group Call 8801  NETAC 1brTime Slot 2  Group Call 3181 New EnglandbrTime Slot 2  Group Call 8  Region NorthbrTime Slot 2  Group Call 3125  MA StatewidebrTime Slot 2  Group Call 8804  Cape NetbrTime Slot 2  Group Call 9  Local SitebrTime Slot 2  Group Call 8802  NETAC 2brbr  PTT ActivatedbrbrYou Must Have ARS Disabled Within Your RadiobrbrContact KB1IHUbrEmail brWebsite httpnedecnorg,1,NEDECN
312530,N1ATP,Otis,Massachusetts,United States,44393750,1,5000,Peer,TS1 TS2,N1ATP,,0,Brandmeister
312531,KC1AZZ,Sutton,Massachusetts,United States,44285000,1,5000,Master,Mixed Mode,KB1PVH,,0,Brandmeister
312532,N1QIG,Wilmington ,Massachusetts,United States,44146250,9,5000,Peer,TS1 TS2,N1QIG ,,0,Brandmiester 
312533,KB1SFG,lawrence,Massachusetts,United States,44137500,1,5000,Master,TS1 TS2,KB1SFG,,0,brandmeister
312534,W1MLL,Dennis,Massachusetts,United States,14647000,11,1500,Peer,TS1 TS2,W1MLL,Time Slot 1  Group Call 759  SKYWARNbrTime Slot 1  Group Call 1  World Wide Sat NetbrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 3172  NortheastbrTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 311  TAC311brTime Slot 1  Group Call 113  UA English 1brTime Slot 1  Group Call 123  UA English 2brTime Slot 1  Group Call 8801  NETAC 1brTime Slot 1  Group Call 9998  ParrotbrTime Slot 2  Group Call 3181 New EnglandbrTime Slot 2  Group Call 8  Region NorthbrTime Slot 2  Group Call 3125  MA StatewidebrTime Slot 2  Group Call 8804  Cape NetbrTime Slot 2  Group Call 9  Local SitebrTime Slot 2  Group Call 8802  NETAC 2brbr  PTT ActivatedbrbrWebsite  httpnedecnorg,1,NEDECN
312535,N1ATP,OTIS,Massachusetts,United States,44996250,1,10000,Peer,TS1 TS2,N1ATP,,0,Brandmeister
312536,N1WW,Gardner,Massachusetts,United States,14534000,3,0600,Peer,TS1 TS2,N1ERS,Time Slot 1  Group Call 759  SKYWARNbrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 1  World Wide Sat NetbrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 3172  NortheastbrTime Slot 1  Group Call 3133  NH StatewidebrTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 311  TAC311brTime Slot 1  Group Call 113  UA English 1brTime Slot 1  Group Call 123  UA English 2brTime Slot 1  Group Call 8801  NETAC 1brTime Slot 1  Group Call 759  SKYWARN911brbrTime Slot 1  Group Call 9998  ParrotbrTime Slot 2  Group Call 3181 New EnglandbrTime Slot 2  Group Call 8  Region NorthbrTime Slot 2  Group Call 3125  MA StatewidebrTime Slot 2  Group Call 9  Local SitebrTime Slot 2  Group Call 8802  NETAC 2brbr  PTT ActivatedbrbrWebsite  httpnedecnorgbr,1,NEDECN
312537,W1WWX,ORANGE,Massachusetts,United States,44715000,1,0500,Master,TS1,W1WWX,,0,BRANDMISTER
312538,KB1SFG,Lawrence,Massachusetts,United States,44637500,1,5000,Master,TS2,KB1SFG,,0,Brandmeister
312539,KA1GG,West Bridgewater,Massachusetts,United States,44998750,4,5000,None,Mixed Mode,N1ZZN,,0,Brandmeister
312540,AC1M,Norwell,Massachusetts,United States,14525000,5,0600,None,Mixed Mode,KC1HO,,0,Brandmeister
312541,W1ATD,Marshfield,Massachusetts,United States,14539000,9,0600,None,Mixed Mode,N1ZZN,,0,Brandmeister
312542,NA1HS,North Attleboro,Massachusetts,United States,44797500,3,5000,Master,TS1 TS2,KA1EWN,,0,Brandmeister
312543,KB1SBJ,Westford,Massachusetts,United States,44305000,1,5000,Master,TS1 TS2,KA8SCP,,0,BM
312600,W8FSM,Fenton,Michigan,United States,44392500,1,5000,Master,TS1 TS2,W8FSM,,0,Mi5
312601,KD8EYF,Mt Clemens,Michigan,United States,44395000,1,5000,Peer,TS1 TS2,KD8EYF,Please visit httpmi5cc before using this machinebrbrContact Fred Moses W8FSMbrEmail fredmosesbz,1,DMRMi5
312602,N8URW,Munith,Michigan,United States,44389000,0,5000,Peer,TS1 TS2,N8URW,Time Slot 1 TG 3126 Michigan StatewidebrTime Slot 1 TG 3160  DCI 1brTime Slot 1 TG  3777215  Comm 1TRBO6brTime Slot 2 TG 3163 DMRMARC NAbrTime Slot 2 TG 3161 DMRMARC WWbrTime Slot 2 TG 3777216 Comm 2 TRBO6brTime Slot 2 TG 3162 DCI 2brTime Slot 2 TG 3169  Midwest RegionalbrTime Slot 2 TG 3100  The Bridgebrbr brYou Must Have ARS Disabled Within Your Radiobrbr brContact Jason Bailey N8URWbrEmail j2840flyahoocom httpmccomposetoj2840flyahoocombrWebsite httpwwwtrboinfo,1,DCI
312603,N8URW,Jackson,Michigan,United States,44250000,0,5000,Master,TS1 TS2,N8URW,Time Slot 2  Group Call 9999  Audio TestbrTime Slot 1  Group Call 3027  BCbrTime Slot 2  Group Call 3100  Bridge USAbrTime Slot 1  Group Call 3106  CaliforniabrTime Slot 2  Group Call 302  CanadabrTime slot 2  Group call 3108  ColoradobrTime Slot 1  Group Call 3777215  Comm 1brTime Slot 2  Group Call 3777216  Comm 2brTime Slot 1  Group Call 3160  DCI 1brTime Slot 2  Group Call 3162  DCI 2brTime slot 1  Group call 3113  GeorgiabrTime Slot 2  Group Call 3117  IllinoisbrTime Slot 2  Group Call 3119  IowabrTime Slot 1  Group Call 3181  Local Net 1brTime Slot 2  Group Call 3166  Local Net 2brTime Slot 1  Group Call 3125  MassachusettsbrTime Slot 1  Group Call 3126  Michigan 1brTime Slot 2  Group Call 103126  Michigan 2brTime Slot 2  Group Call 3169  Midwest RegbrTime slot 1  Group call 3171  NoCo 1brTime Slot 2  Group Call 3163  North AmericabrTime Slot 1  Group Call 3139  OhiobrTime Slot 2  Group Call 3023  OntariobrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 3142  PennsylvaniabrTime slot 2  Group call 3145  South CarolinabrTime Slot 2  Group Call 8951  TAC 1brTime Slot 2  Group Call 310  Tac 310brTime Slot 2  Group Call 311  TAC 311brTime slot 2  Group call 312  TAC 312brTime Slot 2  Group Call 319  Tac 319brTime Slot 2  Group Call 123  tac engbrTime Slot 2  Group Call 1776  usa 1776 2brTime Slot 1  Group Call 3153  Washington 1brTime Slot 2  Group Call 103153  Washington 2brTime Slot 2  Group Call 3161  World Wide Sat NetbrTime Slot 2  Group Call 13  Worldwide Eng,1,DCI
312604,N8OBU,Dansville,Michigan,United States,44470000,1,5000,Peer,TS1 TS2,N8OBU,Please visit httpmi5cc before using this machinebrbrContact Fred Moses W8FSMbrEmail fredmosesbz,1,DMRMi5
312605,KB8SXK,Lansing,Michigan,United States,44208750,1,5000,Peer,TS1 TS2,KB8SXK,Primary Talkgroups brTime Slot 2 TG 52  MI5STATEW2brTime Slot 1 TG  3  DMRMARCNAbrTime Slot 1 TG  1  DMRMARCWWbrbrSecondary TalkgroupsbrTime Slot 1 TG 51  MI5STATEW1brTime Slot 1 TG 53  MI5EVENT1brTime Slot 2 TG 54  MI5EVENT2brTime Slot 1 TG 55  MI5EVENT3brTime Slot 2 TG 56  MI5EVENT4brbrYou Must Have ARS Disabled Within Your RadiobrbrContact Fred Moses W8FSMbrEmail fredmosesbzbrWebsite httpw8cmnnetdmrmi5,1,DMRMi5
312606,N8OUZ,Traverse City,Michigan,United States,44287500,1,50,Peer,TS1 TS2,N8OUZ,Time Slot 1  Group Call 9  LocalbrTime Slot 2 Group Call 1  Worldwide All Languages PTT Activated brTime Slot 2 Group Call 3  North America PTT Activated    brTime Slot 2  Group Call 13  Worldwide EnglishbrTime Slot 2  Group Call 9  DMR   Reflector TalkbrTime Slot 2  Group Call 4000  DMR   Reflector UnlinkbrTime Slot 2  Group Call 5000  DMR   Reflector StatusbrTime Slot 2  Group Call 4xxx  DMR Switch Reflectorbrbr be sure to go back to TS2 TG9 after you switch the reflector  DO not carry on QSOs on TS2 TG4xxxbrbrReflectors listingbrhttpdmrmarcnetFAQdmrplusamericahtmlbrbrbrWebsite  httpn8ouzorgbrbrbrbrContact Joe N8CNbrEmail joen8cnorg,1,DMRMARC
312607,N8VDS,James Twp,Michigan,United States,44360000,1,5000,Peer,TS1 TS2,N8VDS,Please visit httpmi5cc before using this machinebrbrContact Fred Moses W8FSMbrEmail fredmosesbz,1,DMRMi5
312608,KB8SWR,Mayville,Michigan,United States,44385000,1,5000,Peer,TS1 TS2,KB8SWR,Primary Talkgroups brTime Slot 2 TG 52  MI5STATEW2brTime Slot 1 TG  3  DMRMARCNAbrTime Slot 1 TG  1  DMRMARCWWbrbrSecondary TalkgroupsbrTime Slot 1 TG 51  MI5STATEW1brTime Slot 1 TG 53  MI5EVENT1brTime Slot 2 TG 54  MI5EVENT2brTime Slot 1 TG 55  MI5EVENT3brTime Slot 2 TG 56  MI5EVENT4brbrYou Must Have ARS Disabled Within Your RadiobrbrContact Fred Moses W8FSMbrEmail fredmosesbzbrWebsite httpw8cmnnetdmrmi5,1,DMRMi5
312609,KD8RXD,Lowell,Michigan,United States,44311250,1,5000,Peer,TS1 TS2,KB8ZGL,,0,Mi5
312610,KD8RXD,Byron Center,Michigan,United States,44462500,1,5000,Peer,TS1 TS2,KB8ZGL,Please visit httpmi5cc before using this machinebrbrContact Mark KB8ZGLbrEmail kb8zglkb8zglnet,1,DMRMi5
312611,KD8RXD,Grand Rapids,Michigan,United States,44425000,1,5000,Peer,TS1 TS2,KB8ZGL,Please visit httpmi5cc before using this machinebrbrContact Mark KB8GZLbrEmail kb8zglkb8zglnet,1,DMRMi5
312612,KC8LTS,Southgate,Michigan,United States,44332500,1,5000,Peer,TS1 TS2,KC8LTS,Please visit httpmi5cc before using this machinebrbrContact Fred Moses W8FSMbrEmail fredmosesbz,1,DMRMi5
312613,W8FSM,Stutsmanville,Michigan,United States,44208750,1,5000,Peer,TS1 TS2,W8FSM,Please visit httpmi5cc before using this machinebrbrContact Fred Moses W8FSMbrEmail fredmosesbz,0,Mi5
312614,W8FSM,Frankenmuth,Michigan,United States,44425000,1,5000,Peer,TS1 TS2,W8FSM,Please visit httpmi5cc before using this machinebrbrContact Fred Moses W8FSMbrEmail fredmosesbz,1,DMRMi5
312615,N8URW,Mason,Michigan,United States,44250000,0,5000,Peer,TS1 TS2,N8URW,Time Slot 2  Group Call 9999  Audio TestbrTime Slot 1  Group Call 3027  BCbrTime Slot 2  Group Call 3100  Bridge USAbrTime Slot 1  Group Call 3106  CaliforniabrTime Slot 2  Group Call 302  CanadabrTime slot 2  Group call 3108  ColoradobrTime Slot 1  Group Call 3777215  Comm 1brTime Slot 2  Group Call 3777216  Comm 2brTime Slot 1  Group Call 3160  DCI 1brTime Slot 2  Group Call 3162  DCI 2brTime slot 1  Group call 3113  GeorgiabrTime Slot 2  Group Call 3117  IllinoisbrTime Slot 2  Group Call 3119  IowabrTime Slot 1  Group Call 3181  Local Net 1brTime Slot 2  Group Call 3166  Local Net 2brTime Slot 1  Group Call 3125  MassachusettsbrTime Slot 1  Group Call 3126  Michigan 1brTime Slot 2  Group Call 103126  Michigan 2brTime Slot 2  Group Call 3169  Midwest RegbrTime slot 1  Group call 3171  NoCo 1brTime Slot 2  Group Call 3163  North AmericabrTime Slot 1  Group Call 3139  OhiobrTime Slot 2  Group Call 3023  OntariobrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 3142  PennsylvaniabrTime slot 2  Group call 3145  South CarolinabrTime Slot 2  Group Call 8951  TAC 1brTime Slot 2  Group Call 310  Tac 310brTime Slot 2  Group Call 311  TAC 311brTime slot 2  Group call 312  TAC 312brTime Slot 2  Group Call 319  Tac 319brTime Slot 2  Group Call 123  tac engbrTime Slot 2  Group Call 1776  usa 1776 2brTime Slot 1  Group Call 3153  Washington 1brTime Slot 2  Group Call 103153  Washington 2brTime Slot 2  Group Call 3161  World Wide Sat NetbrTime Slot 2  Group Call 13  Worldwide EngbrbrContact Jason Bailey N8URWbrEmail j2840flyahoocom brWebsite httpwwwtrboinfo,1,DCI
312616,KD8EFY,Sterling Heights,Michigan,United States,44487500,1,5000,Peer,None,KD8EFY,,0,Mi5
312617,W8YY,Houghton,Michigan,United States,44450000,1,5000,Peer,TS1 TS2,KD8CPX,Unknown,1,HARC
312618,W2PUT,Milan,Michigan,United States,44311250,1,5000,Peer,TS1 TS2,W2PUT,Please visit httpmi5cc before using this machinebrbrContact Fred Moses W8FSMbrEmail fredmosesbz,1,DMRMi5
312619,W8CMN,Flint,Michigan,United States,44380000,1,5000,Master,TS1 TS2,VE9GLN,,0,Brandmeister
312620,KC8LTS,Novi,Michigan,United States,44221250,1,5000,Peer,TS1,KC8LTS,Primary Talkgroups brbrhttpmi5ccbrbrYou Must Have ARS Disabled Within Your RadiobrbrContact Fred Moses W8FSMbrEmail fredmosesbzbrWebsite httpw8cmnnetdmrmi5,1,DMRMi5
